DEPARTAMENTO,MUNICIPIO,AÑO,Centros_5G_predicho,Antenas_5G_Predicho
TOLIMA,ICONONZO,2028,27,3
TOLIMA,LÉRIDA,2028,23,3
TOLIMA,LÍBANO,2028,19,2
TOLIMA,MARIQUITA - SAN SEBASTIÁN DE MARIQUITA,2028,15,2
TOLIMA,MELGAR,2028,54,7
TOLIMA,MURILLO,2028,11,1
TOLIMA,NATAGAIMA,2028,23,3
TOLIMA,ORTEGA,2028,23,3
TOLIMA,PALOCABILDO,2028,15,2
TOLIMA,PIEDRAS,2028,15,2
TOLIMA,PLANADAS,2028,18,2
TOLIMA,PRADO,2028,15,2
TOLIMA,PURIFICACIÓN,2028,22,3
TOLIMA,RIOBLANCO,2028,19,2
TOLIMA,RONCESVALLES,2028,18,2
TOLIMA,ROVIRA,2028,28,4
TOLIMA,SALDAÑA,2028,29,4
TOLIMA,SAN ANTONIO,2028,15,2
TOLIMA,SAN LUIS,2028,27,3
TOLIMA,SANTA ISABEL,2028,15,2
TOLIMA,SUÁREZ,2028,13,2
TOLIMA,VALLE DE SAN JUAN,2028,15,2
TOLIMA,VENADILLO,2028,19,2
TOLIMA,VILLAHERMOSA,2028,15,2
TOLIMA,VILLARRICA,2028,11,1
VALLE DEL CAUCA,ALCALÁ,2028,15,2
VALLE DEL CAUCA,ANDALUCÍA,2028,15,2
VALLE DEL CAUCA,ANSERMANUEVO,2028,15,2
VALLE DEL CAUCA,BUENAVENTURA,2028,103,13
VALLE DEL CAUCA,BUGALAGRANDE,2028,28,4
VALLE DEL CAUCA,CAICEDONIA,2028,19,2
VALLE DEL CAUCA,CALI,2028,122,15
VALLE DEL CAUCA,CALIMA,2028,15,2
VALLE DEL CAUCA,CANDELARIA,2028,50,6
VALLE DEL CAUCA,CARTAGO,2028,19,2
VALLE DEL CAUCA,DAGUA,2028,44,6
VALLE DEL CAUCA,EL CAIRO,2028,19,2
VALLE DEL CAUCA,EL CERRITO,2028,36,4
VALLE DEL CAUCA,EL DOVIO,2028,11,1
VALLE DEL CAUCA,EL ÁGUILA,2028,19,2
VALLE DEL CAUCA,FLORIDA,2028,28,4
VALLE DEL CAUCA,GINEBRA,2028,24,3
VALLE DEL CAUCA,GUACARÍ,2028,36,4
VALLE DEL CAUCA,GUADALAJARA DE BUGA,2028,38,5
VALLE DEL CAUCA,JAMUNDÍ,2028,70,9
VALLE DEL CAUCA,LA CUMBRE,2028,48,6
VALLE DEL CAUCA,OBANDO,2028,22,3
VALLE DEL CAUCA,PALMIRA,2028,136,17
VALLE DEL CAUCA,PRADERA,2028,27,3
VALLE DEL CAUCA,RESTREPO,2028,15,2
VALLE DEL CAUCA,RIOFRÍO,2028,31,4
VALLE DEL CAUCA,ROLDANILLO,2028,15,2
VALLE DEL CAUCA,SAN PEDRO,2028,27,3
VALLE DEL CAUCA,SEVILLA,2028,15,2
VALLE DEL CAUCA,TORO,2028,19,2
VALLE DEL CAUCA,TRUJILLO,2028,23,3
VALLE DEL CAUCA,TULUÁ,2028,54,7
VALLE DEL CAUCA,ULLOA,2028,15,2
VALLE DEL CAUCA,VERSALLES,2028,15,2
VALLE DEL CAUCA,VIJES,2028,19,2
VALLE DEL CAUCA,YOTOCO,2028,27,3
VALLE DEL CAUCA,YUMBO,2028,55,7
VALLE DEL CAUCA,ZARZAL,2028,31,4
VAUPÉS,CARURU,2028,3,0
VAUPÉS,MITÚ,2028,23,3
VAUPÉS,PACOA,2028,7,1
VAUPÉS,PAPUNAHUA,2028,11,1
VAUPÉS,YAVARATÉ,2028,3,0
VICHADA,CUMARIBO,2028,31,4
VICHADA,LA PRIMAVERA,2028,15,2
VICHADA,PUERTO CARREÑO,2028,27,3
VICHADA,SANTA ROSALÍA,2028,15,2
